ID	project	sample	group	experiment	run	ftp_path	forward	forward_md5	reverse	reverse_md5
200321_SEQ091_DP8400009235TL_L01_SP1912230479	CNP0001930	SSI15	South_Shetland_Islands	CNX0373454	CNR0453767	/pub/CNSA/data5/CNP0001930/CNS0410523/CNX0373454/CNR0453767/	200321_SEQ091_DP8400009235TL_L01_SP1912230479_R1.fq.gz	200321_SEQ091_DP8400009235TL_L01_SP1912230479_R1.fq.gz.md5	200321_SEQ091_DP8400009235TL_L01_SP1912230479_R2.fq.gz	200321_SEQ091_DP8400009235TL_L01_SP1912230479_R2.fq.gz.md5
200107_SEQ092_DP800007333TR_L01_SP1912230354	CNP0001930	SSI16	South_Shetland_Islands	CNX0373455	CNR0453768	/pub/CNSA/data5/CNP0001930/CNS0410524/CNX0373455/CNR0453768/	200107_SEQ092_DP800007333TR_L01_SP1912230354_R1.fq.gz	200107_SEQ092_DP800007333TR_L01_SP1912230354_R1.fq.gz.md5	200107_SEQ092_DP800007333TR_L01_SP1912230354_R2.fq.gz	200107_SEQ092_DP800007333TR_L01_SP1912230354_R2.fq.gz.md5
200115_SEQ032_FP100000702BR_L01_SP1912230417	CNP0001930	SSI16	South_Shetland_Islands	CNX0373455	CNR0453769	/pub/CNSA/data5/CNP0001930/CNS0410524/CNX0373455/CNR0453769/	200115_SEQ032_FP100000702BR_L01_SP1912230417_R1.fq.gz	200115_SEQ032_FP100000702BR_L01_SP1912230417_R1.fq.gz.md5	200115_SEQ032_FP100000702BR_L01_SP1912230417_R2.fq.gz	200115_SEQ032_FP100000702BR_L01_SP1912230417_R2.fq.gz.md5
200115_SEQ034_FP100000734TR_L01_SP1912230480	CNP0001930	SSI16	South_Shetland_Islands	CNX0373455	CNR0453770	/pub/CNSA/data5/CNP0001930/CNS0410524/CNX0373455/CNR0453770/	200115_SEQ034_FP100000734TR_L01_SP1912230480_R1.fq.gz	200115_SEQ034_FP100000734TR_L01_SP1912230480_R1.fq.gz.md5	200115_SEQ034_FP100000734TR_L01_SP1912230480_R2.fq.gz	200115_SEQ034_FP100000734TR_L01_SP1912230480_R2.fq.gz.md5
200116_SEQ031_FP100000705BR_L01_SP1912230417	CNP0001930	SSI16	South_Shetland_Islands	CNX0373455	CNR0453771	/pub/CNSA/data5/CNP0001930/CNS0410524/CNX0373455/CNR0453771/	200116_SEQ031_FP100000705BR_L01_SP1912230417_R1.fq.gz	200116_SEQ031_FP100000705BR_L01_SP1912230417_R1.fq.gz.md5	200116_SEQ031_FP100000705BR_L01_SP1912230417_R2.fq.gz	200116_SEQ031_FP100000705BR_L01_SP1912230417_R2.fq.gz.md5
200119_SEQ101_DP8400008412TR_L01_SP1912230354	CNP0001930	SSI16	South_Shetland_Islands	CNX0373455	CNR0453772	/pub/CNSA/data5/CNP0001930/CNS0410524/CNX0373455/CNR0453772/	200119_SEQ101_DP8400008412TR_L01_SP1912230354_R1.fq.gz	200119_SEQ101_DP8400008412TR_L01_SP1912230354_R1.fq.gz.md5	200119_SEQ101_DP8400008412TR_L01_SP1912230354_R2.fq.gz	200119_SEQ101_DP8400008412TR_L01_SP1912230354_R2.fq.gz.md5
200210_SEQ082_DP8400008559TR_L01_SP1912230354	CNP0001930	SSI16	South_Shetland_Islands	CNX0373455	CNR0453773	/pub/CNSA/data5/CNP0001930/CNS0410524/CNX0373455/CNR0453773/	200210_SEQ082_DP8400008559TR_L01_SP1912230354_R1.fq.gz	200210_SEQ082_DP8400008559TR_L01_SP1912230354_R1.fq.gz.md5	200210_SEQ082_DP8400008559TR_L01_SP1912230354_R2.fq.gz	200210_SEQ082_DP8400008559TR_L01_SP1912230354_R2.fq.gz.md5
200217_SEQ054_DP8400008566TR_L01_SP1912230480	CNP0001930	SSI16	South_Shetland_Islands	CNX0373455	CNR0453774	/pub/CNSA/data5/CNP0001930/CNS0410524/CNX0373455/CNR0453774/	200217_SEQ054_DP8400008566TR_L01_SP1912230480_R1.fq.gz	200217_SEQ054_DP8400008566TR_L01_SP1912230480_R1.fq.gz.md5	200217_SEQ054_DP8400008566TR_L01_SP1912230480_R2.fq.gz	200217_SEQ054_DP8400008566TR_L01_SP1912230480_R2.fq.gz.md5
200221_SEQ115_DP8400008716TL_L01_SP1912230354	CNP0001930	SSI16	South_Shetland_Islands	CNX0373455	CNR0453775	/pub/CNSA/data5/CNP0001930/CNS0410524/CNX0373455/CNR0453775/	200221_SEQ115_DP8400008716TL_L01_SP1912230354_R1.fq.gz	200221_SEQ115_DP8400008716TL_L01_SP1912230354_R1.fq.gz.md5	200221_SEQ115_DP8400008716TL_L01_SP1912230354_R2.fq.gz	200221_SEQ115_DP8400008716TL_L01_SP1912230354_R2.fq.gz.md5
200107_SEQ092_DP800007333TR_L01_SP1912230355	CNP0001930	SSI17	South_Shetland_Islands	CNX0373456	CNR0453776	/pub/CNSA/data5/CNP0001930/CNS0410525/CNX0373456/CNR0453776/	200107_SEQ092_DP800007333TR_L01_SP1912230355_R1.fq.gz	200107_SEQ092_DP800007333TR_L01_SP1912230355_R1.fq.gz.md5	200107_SEQ092_DP800007333TR_L01_SP1912230355_R2.fq.gz	200107_SEQ092_DP800007333TR_L01_SP1912230355_R2.fq.gz.md5
200120_SEQ011_FP100000782BL_L01_SP1912230418	CNP0001930	SSI17	South_Shetland_Islands	CNX0373456	CNR0453777	/pub/CNSA/data5/CNP0001930/CNS0410525/CNX0373456/CNR0453777/	200120_SEQ011_FP100000782BL_L01_SP1912230418_R1.fq.gz	200120_SEQ011_FP100000782BL_L01_SP1912230418_R1.fq.gz.md5	200120_SEQ011_FP100000782BL_L01_SP1912230418_R2.fq.gz	200120_SEQ011_FP100000782BL_L01_SP1912230418_R2.fq.gz.md5
200120_SEQ033_FP100000723TL_L01_SP1912230418	CNP0001930	SSI17	South_Shetland_Islands	CNX0373456	CNR0453778	/pub/CNSA/data5/CNP0001930/CNS0410525/CNX0373456/CNR0453778/	200120_SEQ033_FP100000723TL_L01_SP1912230418_R1.fq.gz	200120_SEQ033_FP100000723TL_L01_SP1912230418_R1.fq.gz.md5	200120_SEQ033_FP100000723TL_L01_SP1912230418_R2.fq.gz	200120_SEQ033_FP100000723TL_L01_SP1912230418_R2.fq.gz.md5
200122_SEQ024_FP100000758TR_L01_SP1912230481	CNP0001930	SSI17	South_Shetland_Islands	CNX0373456	CNR0453779	/pub/CNSA/data5/CNP0001930/CNS0410525/CNX0373456/CNR0453779/	200122_SEQ024_FP100000758TR_L01_SP1912230481_R1.fq.gz	200122_SEQ024_FP100000758TR_L01_SP1912230481_R1.fq.gz.md5	200122_SEQ024_FP100000758TR_L01_SP1912230481_R2.fq.gz	200122_SEQ024_FP100000758TR_L01_SP1912230481_R2.fq.gz.md5
200204_SEQ052_DP8400008545BL_L01_SP1912230355	CNP0001930	SSI17	South_Shetland_Islands	CNX0373456	CNR0453780	/pub/CNSA/data5/CNP0001930/CNS0410525/CNX0373456/CNR0453780/	200204_SEQ052_DP8400008545BL_L01_SP1912230355_R1.fq.gz	200204_SEQ052_DP8400008545BL_L01_SP1912230355_R1.fq.gz.md5	200204_SEQ052_DP8400008545BL_L01_SP1912230355_R2.fq.gz	200204_SEQ052_DP8400008545BL_L01_SP1912230355_R2.fq.gz.md5
200210_SEQ084_DP8400008436BR_L01_SP1912230355	CNP0001930	SSI17	South_Shetland_Islands	CNX0373456	CNR0453781	/pub/CNSA/data5/CNP0001930/CNS0410525/CNX0373456/CNR0453781/	200210_SEQ084_DP8400008436BR_L01_SP1912230355_R1.fq.gz	200210_SEQ084_DP8400008436BR_L01_SP1912230355_R1.fq.gz.md5	200210_SEQ084_DP8400008436BR_L01_SP1912230355_R2.fq.gz	200210_SEQ084_DP8400008436BR_L01_SP1912230355_R2.fq.gz.md5
200213_SEQ055_DP8400008432BR_L01_SP1912230355	CNP0001930	SSI17	South_Shetland_Islands	CNX0373456	CNR0453782	/pub/CNSA/data5/CNP0001930/CNS0410525/CNX0373456/CNR0453782/	200213_SEQ055_DP8400008432BR_L01_SP1912230355_R1.fq.gz	200213_SEQ055_DP8400008432BR_L01_SP1912230355_R1.fq.gz.md5	200213_SEQ055_DP8400008432BR_L01_SP1912230355_R2.fq.gz	200213_SEQ055_DP8400008432BR_L01_SP1912230355_R2.fq.gz.md5
200221_SEQ102_DP8400008704TL_L01_SP1912230481	CNP0001930	SSI17	South_Shetland_Islands	CNX0373456	CNR0453783	/pub/CNSA/data5/CNP0001930/CNS0410525/CNX0373456/CNR0453783/	200221_SEQ102_DP8400008704TL_L01_SP1912230481_R1.fq.gz	200221_SEQ102_DP8400008704TL_L01_SP1912230481_R1.fq.gz.md5	200221_SEQ102_DP8400008704TL_L01_SP1912230481_R2.fq.gz	200221_SEQ102_DP8400008704TL_L01_SP1912230481_R2.fq.gz.md5
200301_SEQ104_DP8400008953TR_L01_SP1912230481	CNP0001930	SSI17	South_Shetland_Islands	CNX0373456	CNR0453784	/pub/CNSA/data5/CNP0001930/CNS0410525/CNX0373456/CNR0453784/	200301_SEQ104_DP8400008953TR_L01_SP1912230481_R1.fq.gz	200301_SEQ104_DP8400008953TR_L01_SP1912230481_R1.fq.gz.md5	200301_SEQ104_DP8400008953TR_L01_SP1912230481_R2.fq.gz	200301_SEQ104_DP8400008953TR_L01_SP1912230481_R2.fq.gz.md5
200107_SEQ092_DP800007333TR_L01_SP1912230356	CNP0001930	SSI18	South_Shetland_Islands	CNX0373457	CNR0453785	/pub/CNSA/data5/CNP0001930/CNS0410526/CNX0373457/CNR0453785/	200107_SEQ092_DP800007333TR_L01_SP1912230356_R1.fq.gz	200107_SEQ092_DP800007333TR_L01_SP1912230356_R1.fq.gz.md5	200107_SEQ092_DP800007333TR_L01_SP1912230356_R2.fq.gz	200107_SEQ092_DP800007333TR_L01_SP1912230356_R2.fq.gz.md5
200115_SEQ032_FP100000702BR_L01_SP1912230419	CNP0001930	SSI18	South_Shetland_Islands	CNX0373457	CNR0453786	/pub/CNSA/data5/CNP0001930/CNS0410526/CNX0373457/CNR0453786/	200115_SEQ032_FP100000702BR_L01_SP1912230419_R1.fq.gz	200115_SEQ032_FP100000702BR_L01_SP1912230419_R1.fq.gz.md5	200115_SEQ032_FP100000702BR_L01_SP1912230419_R2.fq.gz	200115_SEQ032_FP100000702BR_L01_SP1912230419_R2.fq.gz.md5
200115_SEQ034_FP100000734TR_L01_SP1912230482	CNP0001930	SSI18	South_Shetland_Islands	CNX0373457	CNR0453787	/pub/CNSA/data5/CNP0001930/CNS0410526/CNX0373457/CNR0453787/	200115_SEQ034_FP100000734TR_L01_SP1912230482_R1.fq.gz	200115_SEQ034_FP100000734TR_L01_SP1912230482_R1.fq.gz.md5	200115_SEQ034_FP100000734TR_L01_SP1912230482_R2.fq.gz	200115_SEQ034_FP100000734TR_L01_SP1912230482_R2.fq.gz.md5
200116_SEQ031_FP100000705BR_L01_SP1912230419	CNP0001930	SSI18	South_Shetland_Islands	CNX0373457	CNR0453788	/pub/CNSA/data5/CNP0001930/CNS0410526/CNX0373457/CNR0453788/	200116_SEQ031_FP100000705BR_L01_SP1912230419_R1.fq.gz	200116_SEQ031_FP100000705BR_L01_SP1912230419_R1.fq.gz.md5	200116_SEQ031_FP100000705BR_L01_SP1912230419_R2.fq.gz	200116_SEQ031_FP100000705BR_L01_SP1912230419_R2.fq.gz.md5
200118_SEQ011_FP100000736TR_L01_SP1912230482	CNP0001930	SSI18	South_Shetland_Islands	CNX0373457	CNR0453789	/pub/CNSA/data5/CNP0001930/CNS0410526/CNX0373457/CNR0453789/	200118_SEQ011_FP100000736TR_L01_SP1912230482_R1.fq.gz	200118_SEQ011_FP100000736TR_L01_SP1912230482_R1.fq.gz.md5	200118_SEQ011_FP100000736TR_L01_SP1912230482_R2.fq.gz	200118_SEQ011_FP100000736TR_L01_SP1912230482_R2.fq.gz.md5
200122_SEQ082_DP8400008429TL_L01_SP1912230356	CNP0001930	SSI18	South_Shetland_Islands	CNX0373457	CNR0453790	/pub/CNSA/data5/CNP0001930/CNS0410526/CNX0373457/CNR0453790/	200122_SEQ082_DP8400008429TL_L01_SP1912230356_R1.fq.gz	200122_SEQ082_DP8400008429TL_L01_SP1912230356_R1.fq.gz.md5	200122_SEQ082_DP8400008429TL_L01_SP1912230356_R2.fq.gz	200122_SEQ082_DP8400008429TL_L01_SP1912230356_R2.fq.gz.md5
200210_SEQ084_DP8400008437BR_L01_SP1912230356	CNP0001930	SSI18	South_Shetland_Islands	CNX0373457	CNR0453791	/pub/CNSA/data5/CNP0001930/CNS0410526/CNX0373457/CNR0453791/	200210_SEQ084_DP8400008437BR_L01_SP1912230356_R1.fq.gz	200210_SEQ084_DP8400008437BR_L01_SP1912230356_R1.fq.gz.md5	200210_SEQ084_DP8400008437BR_L01_SP1912230356_R2.fq.gz	200210_SEQ084_DP8400008437BR_L01_SP1912230356_R2.fq.gz.md5
200210_SEQ111_DP8400008441BR_L01_SP1912230419	CNP0001930	SSI18	South_Shetland_Islands	CNX0373457	CNR0453792	/pub/CNSA/data5/CNP0001930/CNS0410526/CNX0373457/CNR0453792/	200210_SEQ111_DP8400008441BR_L01_SP1912230419_R1.fq.gz	200210_SEQ111_DP8400008441BR_L01_SP1912230419_R1.fq.gz.md5	200210_SEQ111_DP8400008441BR_L01_SP1912230419_R2.fq.gz	200210_SEQ111_DP8400008441BR_L01_SP1912230419_R2.fq.gz.md5
200115_SEQ031_FP100000704BR_L01_SP1912230420	CNP0001930	SSI19	South_Shetland_Islands	CNX0373458	CNR0453793	/pub/CNSA/data5/CNP0001930/CNS0410527/CNX0373458/CNR0453793/	200115_SEQ031_FP100000704BR_L01_SP1912230420_R1.fq.gz	200115_SEQ031_FP100000704BR_L01_SP1912230420_R1.fq.gz.md5	200115_SEQ031_FP100000704BR_L01_SP1912230420_R2.fq.gz	200115_SEQ031_FP100000704BR_L01_SP1912230420_R2.fq.gz.md5
200115_SEQ032_FP100000738TR_L01_SP1912230420	CNP0001930	SSI19	South_Shetland_Islands	CNX0373458	CNR0453794	/pub/CNSA/data5/CNP0001930/CNS0410527/CNX0373458/CNR0453794/	200115_SEQ032_FP100000738TR_L01_SP1912230420_R1.fq.gz	200115_SEQ032_FP100000738TR_L01_SP1912230420_R1.fq.gz.md5	200115_SEQ032_FP100000738TR_L01_SP1912230420_R2.fq.gz	200115_SEQ032_FP100000738TR_L01_SP1912230420_R2.fq.gz.md5
200120_SEQ013_FP100000756TR_L01_SP1912230483	CNP0001930	SSI19	South_Shetland_Islands	CNX0373458	CNR0453795	/pub/CNSA/data5/CNP0001930/CNS0410527/CNX0373458/CNR0453795/	200120_SEQ013_FP100000756TR_L01_SP1912230483_R1.fq.gz	200120_SEQ013_FP100000756TR_L01_SP1912230483_R1.fq.gz.md5	200120_SEQ013_FP100000756TR_L01_SP1912230483_R2.fq.gz	200120_SEQ013_FP100000756TR_L01_SP1912230483_R2.fq.gz.md5
200122_SEQ024_FP100000758TR_L01_SP1912230483	CNP0001930	SSI19	South_Shetland_Islands	CNX0373458	CNR0453796	/pub/CNSA/data5/CNP0001930/CNS0410527/CNX0373458/CNR0453796/	200122_SEQ024_FP100000758TR_L01_SP1912230483_R1.fq.gz	200122_SEQ024_FP100000758TR_L01_SP1912230483_R1.fq.gz.md5	200122_SEQ024_FP100000758TR_L01_SP1912230483_R2.fq.gz	200122_SEQ024_FP100000758TR_L01_SP1912230483_R2.fq.gz.md5
200122_SEQ082_DP8400008428TL_L01_SP1912230357	CNP0001930	SSI19	South_Shetland_Islands	CNX0373458	CNR0453797	/pub/CNSA/data5/CNP0001930/CNS0410527/CNX0373458/CNR0453797/	200122_SEQ082_DP8400008428TL_L01_SP1912230357_R1.fq.gz	200122_SEQ082_DP8400008428TL_L01_SP1912230357_R1.fq.gz.md5	200122_SEQ082_DP8400008428TL_L01_SP1912230357_R2.fq.gz	200122_SEQ082_DP8400008428TL_L01_SP1912230357_R2.fq.gz.md5
200204_SEQ054_DP8400008442BR_L01_SP1912230357	CNP0001930	SSI19	South_Shetland_Islands	CNX0373458	CNR0453798	/pub/CNSA/data5/CNP0001930/CNS0410527/CNX0373458/CNR0453798/	200204_SEQ054_DP8400008442BR_L01_SP1912230357_R1.fq.gz	200204_SEQ054_DP8400008442BR_L01_SP1912230357_R1.fq.gz.md5	200204_SEQ054_DP8400008442BR_L01_SP1912230357_R2.fq.gz	200204_SEQ054_DP8400008442BR_L01_SP1912230357_R2.fq.gz.md5
200217_SEQ052_DP8400008561TR_L01_SP1912230357	CNP0001930	SSI19	South_Shetland_Islands	CNX0373458	CNR0453799	/pub/CNSA/data5/CNP0001930/CNS0410527/CNX0373458/CNR0453799/	200217_SEQ052_DP8400008561TR_L01_SP1912230357_R1.fq.gz	200217_SEQ052_DP8400008561TR_L01_SP1912230357_R1.fq.gz.md5	200217_SEQ052_DP8400008561TR_L01_SP1912230357_R2.fq.gz	200217_SEQ052_DP8400008561TR_L01_SP1912230357_R2.fq.gz.md5
200221_SEQ053_DP8400008564TR_L01_SP1912230420	CNP0001930	SSI19	South_Shetland_Islands	CNX0373458	CNR0453800	/pub/CNSA/data5/CNP0001930/CNS0410527/CNX0373458/CNR0453800/	200221_SEQ053_DP8400008564TR_L01_SP1912230420_R1.fq.gz	200221_SEQ053_DP8400008564TR_L01_SP1912230420_R1.fq.gz.md5	200221_SEQ053_DP8400008564TR_L01_SP1912230420_R2.fq.gz	200221_SEQ053_DP8400008564TR_L01_SP1912230420_R2.fq.gz.md5
200115_SEQ034_FP100000735TR_L01_SP1912230484	CNP0001930	SSI20	South_Shetland_Islands	CNX0373459	CNR0453801	/pub/CNSA/data5/CNP0001930/CNS0410528/CNX0373459/CNR0453801/	200115_SEQ034_FP100000735TR_L01_SP1912230484_R1.fq.gz	200115_SEQ034_FP100000735TR_L01_SP1912230484_R1.fq.gz.md5	200115_SEQ034_FP100000735TR_L01_SP1912230484_R2.fq.gz	200115_SEQ034_FP100000735TR_L01_SP1912230484_R2.fq.gz.md5
200118_SEQ011_FP100000736TR_L01_SP1912230421	CNP0001930	SSI20	South_Shetland_Islands	CNX0373459	CNR0453802	/pub/CNSA/data5/CNP0001930/CNS0410528/CNX0373459/CNR0453802/	200118_SEQ011_FP100000736TR_L01_SP1912230421_R1.fq.gz	200118_SEQ011_FP100000736TR_L01_SP1912230421_R1.fq.gz.md5	200118_SEQ011_FP100000736TR_L01_SP1912230421_R2.fq.gz	200118_SEQ011_FP100000736TR_L01_SP1912230421_R2.fq.gz.md5
200119_SEQ011_FP100000737TR_L01_SP1912230421	CNP0001930	SSI20	South_Shetland_Islands	CNX0373459	CNR0453803	/pub/CNSA/data5/CNP0001930/CNS0410528/CNX0373459/CNR0453803/	200119_SEQ011_FP100000737TR_L01_SP1912230421_R1.fq.gz	200119_SEQ011_FP100000737TR_L01_SP1912230421_R1.fq.gz.md5	200119_SEQ011_FP100000737TR_L01_SP1912230421_R2.fq.gz	200119_SEQ011_FP100000737TR_L01_SP1912230421_R2.fq.gz.md5
200119_SEQ011_FP100000737TR_L01_SP1912230484	CNP0001930	SSI20	South_Shetland_Islands	CNX0373459	CNR0453804	/pub/CNSA/data5/CNP0001930/CNS0410528/CNX0373459/CNR0453804/	200119_SEQ011_FP100000737TR_L01_SP1912230484_R1.fq.gz	200119_SEQ011_FP100000737TR_L01_SP1912230484_R1.fq.gz.md5	200119_SEQ011_FP100000737TR_L01_SP1912230484_R2.fq.gz	200119_SEQ011_FP100000737TR_L01_SP1912230484_R2.fq.gz.md5
200120_SEQ081_DP8400008367BL_L01_SP1912230358	CNP0001930	SSI20	South_Shetland_Islands	CNX0373459	CNR0453805	/pub/CNSA/data5/CNP0001930/CNS0410528/CNX0373459/CNR0453805/	200120_SEQ081_DP8400008367BL_L01_SP1912230358_R1.fq.gz	200120_SEQ081_DP8400008367BL_L01_SP1912230358_R1.fq.gz.md5	200120_SEQ081_DP8400008367BL_L01_SP1912230358_R2.fq.gz	200120_SEQ081_DP8400008367BL_L01_SP1912230358_R2.fq.gz.md5
200121_SEQ102_DP8400008408TR_L01_SP1912230358	CNP0001930	SSI20	South_Shetland_Islands	CNX0373459	CNR0453806	/pub/CNSA/data5/CNP0001930/CNS0410528/CNX0373459/CNR0453806/	200121_SEQ102_DP8400008408TR_L01_SP1912230358_R1.fq.gz	200121_SEQ102_DP8400008408TR_L01_SP1912230358_R1.fq.gz.md5	200121_SEQ102_DP8400008408TR_L01_SP1912230358_R2.fq.gz	200121_SEQ102_DP8400008408TR_L01_SP1912230358_R2.fq.gz.md5
200221_SEQ053_DP8400008564TR_L01_SP1912230358	CNP0001930	SSI20	South_Shetland_Islands	CNX0373459	CNR0453807	/pub/CNSA/data5/CNP0001930/CNS0410528/CNX0373459/CNR0453807/	200221_SEQ053_DP8400008564TR_L01_SP1912230358_R1.fq.gz	200221_SEQ053_DP8400008564TR_L01_SP1912230358_R1.fq.gz.md5	200221_SEQ053_DP8400008564TR_L01_SP1912230358_R2.fq.gz	200221_SEQ053_DP8400008564TR_L01_SP1912230358_R2.fq.gz.md5
200221_SEQ053_DP8400008564TR_L01_SP1912230421	CNP0001930	SSI20	South_Shetland_Islands	CNX0373459	CNR0453808	/pub/CNSA/data5/CNP0001930/CNS0410528/CNX0373459/CNR0453808/	200221_SEQ053_DP8400008564TR_L01_SP1912230421_R1.fq.gz	200221_SEQ053_DP8400008564TR_L01_SP1912230421_R1.fq.gz.md5	200221_SEQ053_DP8400008564TR_L01_SP1912230421_R2.fq.gz	200221_SEQ053_DP8400008564TR_L01_SP1912230421_R2.fq.gz.md5
DP8400013551TL_L01_501_1.fq.gz	CNP0001930	Epac-1	Euphausia_pacifica	CNX0373460	CNR0453809	/pub/CNSA/data5/CNP0001930/CNS0410529/CNX0373460/CNR0453809/	DP8400013551TL_L01_501_1.fq.gz	DP8400013551TL_L01_501_1.fq.gz.md5	DP8400013551TL_L01_501_2.fq.gz	DP8400013551TL_L01_501_2.fq.gz.md5
DP8400013552TL_L01_504_1.fq.gz	CNP0001930	Epac-1	Euphausia_pacifica	CNX0373460	CNR0453810	/pub/CNSA/data5/CNP0001930/CNS0410529/CNX0373460/CNR0453810/	DP8400013552TL_L01_504_1.fq.gz	DP8400013552TL_L01_504_1.fq.gz.md5	DP8400013552TL_L01_504_2.fq.gz	DP8400013552TL_L01_504_2.fq.gz.md5
DP8400013552TL_L01_507_1.fq.gz	CNP0001930	Epac-1	Euphausia_pacifica	CNX0373460	CNR0453811	/pub/CNSA/data5/CNP0001930/CNS0410529/CNX0373460/CNR0453811/	DP8400013552TL_L01_507_1.fq.gz	DP8400013552TL_L01_507_1.fq.gz.md5	DP8400013552TL_L01_507_2.fq.gz	DP8400013552TL_L01_507_2.fq.gz.md5
DP8400013581TR_L01_504_1.fq.gz	CNP0001930	Epac-1	Euphausia_pacifica	CNX0373460	CNR0453812	/pub/CNSA/data5/CNP0001930/CNS0410529/CNX0373460/CNR0453812/	DP8400013581TR_L01_504_1.fq.gz	DP8400013581TR_L01_504_1.fq.gz.md5	DP8400013581TR_L01_504_2.fq.gz	DP8400013581TR_L01_504_2.fq.gz.md5
DP8400013581TR_L01_507_1.fq.gz	CNP0001930	Epac-1	Euphausia_pacifica	CNX0373460	CNR0453813	/pub/CNSA/data5/CNP0001930/CNS0410529/CNX0373460/CNR0453813/	DP8400013581TR_L01_507_1.fq.gz	DP8400013581TR_L01_507_1.fq.gz.md5	DP8400013581TR_L01_507_2.fq.gz	DP8400013581TR_L01_507_2.fq.gz.md5
DP8400013780TR_L01_501_1.fq.gz	CNP0001930	Epac-1	Euphausia_pacifica	CNX0373460	CNR0453814	/pub/CNSA/data5/CNP0001930/CNS0410529/CNX0373460/CNR0453814/	DP8400013780TR_L01_501_1.fq.gz	DP8400013780TR_L01_501_1.fq.gz.md5	DP8400013780TR_L01_501_2.fq.gz	DP8400013780TR_L01_501_2.fq.gz.md5
DP8400013780TR_L01_504_1.fq.gz	CNP0001930	Epac-1	Euphausia_pacifica	CNX0373460	CNR0453815	/pub/CNSA/data5/CNP0001930/CNS0410529/CNX0373460/CNR0453815/	DP8400013780TR_L01_504_1.fq.gz	DP8400013780TR_L01_504_1.fq.gz.md5	DP8400013780TR_L01_504_2.fq.gz	DP8400013780TR_L01_504_2.fq.gz.md5
DP8400013836TR_L01_507_1.fq.gz	CNP0001930	Epac-1	Euphausia_pacifica	CNX0373460	CNR0453816	/pub/CNSA/data5/CNP0001930/CNS0410529/CNX0373460/CNR0453816/	DP8400013836TR_L01_507_1.fq.gz	DP8400013836TR_L01_507_1.fq.gz.md5	DP8400013836TR_L01_507_2.fq.gz	DP8400013836TR_L01_507_2.fq.gz.md5
DP8400013552TL_L01_502_1.fq.gz	CNP0001930	Epac-2	Euphausia_pacifica	CNX0373461	CNR0453817	/pub/CNSA/data5/CNP0001930/CNS0410530/CNX0373461/CNR0453817/	DP8400013552TL_L01_502_1.fq.gz	DP8400013552TL_L01_502_1.fq.gz.md5	DP8400013552TL_L01_502_2.fq.gz	DP8400013552TL_L01_502_2.fq.gz.md5
DP8400013552TL_L01_505_1.fq.gz	CNP0001930	Epac-2	Euphausia_pacifica	CNX0373461	CNR0453818	/pub/CNSA/data5/CNP0001930/CNS0410530/CNX0373461/CNR0453818/	DP8400013552TL_L01_505_1.fq.gz	DP8400013552TL_L01_505_1.fq.gz.md5	DP8400013552TL_L01_505_2.fq.gz	DP8400013552TL_L01_505_2.fq.gz.md5
DP8400013578TR_L01_508_1.fq.gz	CNP0001930	Epac-2	Euphausia_pacifica	CNX0373461	CNR0453819	/pub/CNSA/data5/CNP0001930/CNS0410530/CNX0373461/CNR0453819/	DP8400013578TR_L01_508_1.fq.gz	DP8400013578TR_L01_508_1.fq.gz.md5	DP8400013578TR_L01_508_2.fq.gz	DP8400013578TR_L01_508_2.fq.gz.md5
DP8400013581TR_L01_505_1.fq.gz	CNP0001930	Epac-2	Euphausia_pacifica	CNX0373461	CNR0453820	/pub/CNSA/data5/CNP0001930/CNS0410530/CNX0373461/CNR0453820/	DP8400013581TR_L01_505_1.fq.gz	DP8400013581TR_L01_505_1.fq.gz.md5	DP8400013581TR_L01_505_2.fq.gz	DP8400013581TR_L01_505_2.fq.gz.md5
DP8400013780TR_L01_502_1.fq.gz	CNP0001930	Epac-2	Euphausia_pacifica	CNX0373461	CNR0453821	/pub/CNSA/data5/CNP0001930/CNS0410530/CNX0373461/CNR0453821/	DP8400013780TR_L01_502_1.fq.gz	DP8400013780TR_L01_502_1.fq.gz.md5	DP8400013780TR_L01_502_2.fq.gz	DP8400013780TR_L01_502_2.fq.gz.md5
DP8400013835TR_L01_505_1.fq.gz	CNP0001930	Epac-2	Euphausia_pacifica	CNX0373461	CNR0453822	/pub/CNSA/data5/CNP0001930/CNS0410530/CNX0373461/CNR0453822/	DP8400013835TR_L01_505_1.fq.gz	DP8400013835TR_L01_505_1.fq.gz.md5	DP8400013835TR_L01_505_2.fq.gz	DP8400013835TR_L01_505_2.fq.gz.md5
DP8400013893TR_L01_508_1.fq.gz	CNP0001930	Epac-2	Euphausia_pacifica	CNX0373461	CNR0453823	/pub/CNSA/data5/CNP0001930/CNS0410530/CNX0373461/CNR0453823/	DP8400013893TR_L01_508_1.fq.gz	DP8400013893TR_L01_508_1.fq.gz.md5	DP8400013893TR_L01_508_2.fq.gz	DP8400013893TR_L01_508_2.fq.gz.md5
DP8400014124TR_L01_508_1.fq.gz	CNP0001930	Epac-2	Euphausia_pacifica	CNX0373461	CNR0453824	/pub/CNSA/data5/CNP0001930/CNS0410530/CNX0373461/CNR0453824/	DP8400014124TR_L01_508_1.fq.gz	DP8400014124TR_L01_508_1.fq.gz.md5	DP8400014124TR_L01_508_2.fq.gz	DP8400014124TR_L01_508_2.fq.gz.md5
